,,,"0,  SMILE","eco-indicator 99, (H,A):ecosystem quality:total","1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
1792,chlorodifluoromethane//[NL] chlorodifluoromethane production,C(F)(F)Cl,FC(F)Cl,0.030357507,4,1,2.323790008,10.7548875,3.245112498,0.15,4.15,1.467460317,126.3722222,3.577350269,1.711243688,2.467172634,1.732050808,0.654653671,1.091089451,0.24743583,0.577350269,0,0,0,0,1.4478,11.857,86.468,85.97348415,4,85.46,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.37358806,0,0,0,8.780830095,0,11.60093989,0,0,0,0,0,0,0,5.884626567,8.780830095,0,0,0,5.884626567,0,0,0,0,11.60093989,0,5.884626567,0,0,0,0,0,0,0,8.780830095,0,11.60093989,5.884626567,0,0,0,0,0,0,11.60093989,0,8.780830095,0,0,0,0,0,0,0,0,20.19753086,-2.694444444,3.941358025,0,28.49658095,41.78182079,70.27840174,0.405481346,0.594518654,0.906837548,0.020862806,0.914103319,0.276801328,0,0,0,0,0,0
11209,chloromethyl methyl ether//[RoW] chloromethyl methyl ether production,COCCl,COCCl,0.009348534,4,5,1.974744871,8,6.854752972,0.25,4.25,3.25,2.25,3.414213562,2.493319545,3.249248491,1.914213562,0.964184667,1.498707151,0.39778408,0.61600197,0.109108945,0.327326835,0,0,0.8291,17.729,80.514,80.00289246,4,75.474,0,1,1,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.23,30.5210046,4.736862954,0,0,0,0,11.60093989,0,7.109797541,0,6.066063787,0,0,0,0,4.736862954,0,0,0,0,13.17586133,0,0,0,11.60093989,0,13.17586133,4.736862954,0,0,0,0,0,0,0,0,11.60093989,0,0,6.066063787,0,0,7.109797541,0,4.736862954,11.60093989,0,0,0,0,0,0,0,0,0,0,6.147376543,4.963734568,0,2.761256443,75.74960699,78.51086343,0.035170374,0.964829626,1.019920199,0.349416885,0.999381331,0.898199743,0,1,0,1,0,0
11210,chloronitrobenzene//[RoW] chloronitrobenzene production,C1=CC=C(C(=C1)[N+](=O)[O-])Cl,O=[N+]([O-])c1ccccc1Cl,0.021315734,10,4,3.152941447,261.6796584,182.2382193,-1.09,7.022233446,2.662619175,1.247379922,7.560477932,4.951075726,5.707004672,4.715214055,2.605087675,2.983052148,1.70852134,2.115721466,1.049149135,1.368761663,0.599794804,0.804534736,2.2482,38.1064,157.556,156.993056,10,153.524,0,3,2,0,4,1,52,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,43.14,62.38764507,0,10.11431827,0,0,0,23.73367403,6.066367068,6.066367068,4.923311049,5.022633314,0,0,5.687386275,0,4.923311049,0,0,0,0,0,39.40241986,0,0,17.28832616,0,4.923311049,0,10.11431827,0,24.26546827,5.022633314,0,0,5.687386275,0,11.60093989,4.923311049,10.71001959,0,0,12.13273414,12.13273414,0,0,11.60093989,10.11431827,0,0,0,0,0,0,0,0,0,25.96688272,5.477561728,0,141.5191681,193.7539253,335.2730935,0.422101179,0.577898821,1.477784858,0.004083537,0.906548727,0.268204679,0,2,0,3,0,0
11211,chloropropionic acid//[RoW] chloropropionic acid production,CC(C(=O)O)Cl,CC(Cl)C(=O)O,0.016851267,6,5,3.257586161,59.81353753,13.60964047,-0.24,5.76,2.028325617,2.025957447,5.154700538,3.310776628,4.066705574,2.64273441,1.511974237,1.948410017,0.954239638,1.608893309,0.340289119,0.526966207,0,0,0.6983,22.9508,108.524,107.9978071,6,103.484,1,2,1,1,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,37.3,40.72815734,5.106527395,4.794537184,0,0,11.60093989,0,6.9237372,0,0,5.377087868,0,0,0,5.969305288,9.901064579,0,0,0,12.30082507,0,0,0,0,17.57024518,0,16.45292055,4.794537184,0,6.9237372,0,0,0,0,0,0,11.60093989,11.34639316,0,0,0,6.9237372,0,0,0,16.70746729,4.794537184,0,0,0,0,0,0,0,0,0,17.09799383,5.013117284,0,47.29877383,91.47063386,138.7694077,0.340844388,0.659155612,1.158004544,0.013935998,0.940119728,0.325991527,0,1,1,2,1,0
11212,chlorosulfonic acid//[RoW] chlorosulfonic acid production,OS(=O)(=O)Cl,O=S(=O)(O)Cl,0.014536968,5,1,4.062942299,90.06147084,3.609640474,0.2,5.2,1.118834547,508.2,4.5,2.04992294,3.622348467,2,0.670210869,2.936452707,0.412107294,2.406290163,0,0,0,0,0.028,17.4016,116.525,115.9334926,5,115.517,1,3,2,1,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.37,33.8100144,0,4.552749874,0,8.417796984,0,0,0,10.68238926,0,0,0,0,0,9.331694548,12.97054686,0,0,0,0,0,0,0,0,20.01408381,0,12.97054686,9.331694548,0,0,0,0,0,0,0,0,10.68238926,9.331694548,0,0,0,0,0,0,10.68238926,12.97054686,0,0,0,0,0,0,0,0,0,25.16435185,0,-0.136574074,0,31.99659188,48.17690583,80.17349771,0.399091879,0.600908121,0.833091042,0.018780379,0.91691094,0.280547346,0,2,1,3,1,0
11213,chlorothalonil//[RoW] chlorothalonil production,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0.023080662,14,0,3.781719624,440.5804759,1177.311597,-0.64,11.4348503,4.255635544,1.628792107,10.87831518,6.406285083,9.430000867,6.54011122,3.203142542,4.715000434,2.229535744,3.741393636,1.486982079,3.192304069,0.829868049,1.899925919,4.04356,55.912,265.914,263.8815587,14,265.914,0,2,2,0,6,0,70,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,47.58,100.1595116,0,0,0,10.52378311,0,46.40375956,0,0,31.21743624,12.13844263,0,0,0,0,0,10.52378311,0,0,0,0,31.21743624,0,12.13844263,46.40375956,0,0,0,22.66222574,11.12690298,0,20.09053325,0,0,0,0,46.40375956,0,31.21743624,0,0,0,12.13844263,0,0,56.92754267,0,0,0,0,0,0,0,0,0,0,20.63246788,22.81197657,0,477.5279599,509.9107827,987.4387427,0.483602617,0.516397383,1.92701227,0.001081397,0.875287672,0.250806623,0,2,0,2,0,0
11214,chlorotoluron//[RoW] chlorotoluron production,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,Cc1ccc(NC(=O)N(C)C)cc1Cl,0.037414531,14,13,2.781208374,349.9752769,1115.779106,-1.22,10.85824726,4.330313101,2.635383945,10.71517847,8.465477167,9.221406113,6.502907755,4.249174242,4.627138715,3.28854279,3.695742917,1.829284863,2.23648499,0.905891803,1.086434433,2.74192,58.8947,212.68,212.0716407,14,199.576,1,3,1,1,4,1,76,2,1,1,0,0,1,0,0,0,0,0,0,1,0.3,0,0,32.34,88.66565576,10.21669833,0,4.794537184,0,0,17.66730696,24.61992283,24.80536355,0,0,0,0,0,6.031114512,4.794537184,0,4.899909731,0,6.9237372,19.41213257,28.78518601,0,0,23.31944068,5.316788604,25.02636821,0,6.9237372,5.563451492,18.19910121,5.022633314,0,0,10.48192346,0,11.60093989,0,6.031114512,10.71001959,5.563451492,4.899909731,20.16171103,19.05647134,5.316788604,11.60093989,4.794537184,0,0,0,0,0,0,0,0,0,28.36582672,5.911951058,0,130.0682705,831.3253801,961.3936507,0.135291377,0.864708623,2.194807663,0.006648113,0.990805856,0.64903714,0,1,1,3,1,0
1800,chromite ore concentrate//[GLO] chromite ore concentrate production,[O-][Cr](=O)(=O)[O-].[Fe+2],O=[Cr](=O)([O-])[O-].[Fe+2],0.001935228,6,0,0,90.71649287,3.609640474,0.571948052,9.761255154,2.696630171,178.3193142,4.5,2.394794843,4.773981959,2,0.666666667,2.748737084,0.40824829,1.683250823,0,0,0,0,-2.6206,1.373,171.837,171.8551035,6,171.837,0,4,4,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26,47.03153464,0,0,0,0,0,0,0,0,0,0,0,0,0,46.60542052,46.60542052,0,0,0,0,0,0,0,0,0,8.316360148,0,38.28906037,0,0,0,0,0,0,0,0,0,13.61367887,17.06867815,0,0,0,0,0,0,15.9230635,0,0,0,0,0,0,0,0,0,34.375,0,-5.75,0,31.998,107.3900662,139.3880662,0.229560542,0.770439458,0.900646686,0.024077738,0.973294384,0.469412502,0,4,0,4,0,0
11216,"chromium oxide, flakes//[RoW] chromium oxide production, flakes",O=[Cr]O[Cr]=O,O=[Cr]O[Cr]=O,0.51078808,5,0,2.653163075,34.15772188,11.2451125,0.624935065,5.624935065,4.624935065,4.624935065,4.121320344,2.041241452,4.591246518,2.414213562,0.666666667,2.748737084,0.204124145,1.717787097,0.055555556,0.944444444,0.01134023,0.192783915,-0.311,2.458,151.989,151.8657589,5,151.989,0,3,3,0,5,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.37,41.82867393,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42161565,41.42161565,0,0,0,0,0,0,0,0,0,0,0,41.42161565,0,0,0,0,0,0,0,0,0,30.97474399,0,0,0,0,0,0,2.840168312,0,7.606703351,0,0,0,0,0,0,0,0,22.21875,0,0,0,8.209975761,173.9923568,182.2023325,0.045059663,0.954940337,1.094891004,0.116314635,0.998984298,0.87091213,0,3,0,3,0,0
11217,chromium//[RoW] chromium production,[Cr],[Cr],0.43181648,1,0,0,0,0,0.532467532,1.532467532,0.410516313,4.044662654,0,0.40824829,1.683250823,0,0,0,0,0,0,0,0,0,-0.0025,0,51.996,51.9405075,1,51.996,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24199075,0,0,0,0,0,0,0,17.36106512,0,0,0,0,0,0,17.36106512,0,0,0,0,0,0,0,0,0,0,0,17.36106512,0,0,0,0,0,0,0,0,0,0,17.36106512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15565,citric acid//[RoW] citric acid production,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,O=C(O)CC(O)(CC(=O)O)C(=O)O,0.15989848,13,8,4.619312135,227.3673222,333.9634882,-1.63,11.37,3.853986625,3.518164452,10.64626437,6.427812816,6.427812816,5.776380112,3.171013189,3.171013189,2.477767597,2.477767597,1.285437025,1.285437025,0.714077322,0.714077322,-1.2485,37.0912,192.123,192.0270026,13,184.059,4,7,4,4,7,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,132.13,72.22546291,20.42610958,9.589074368,4.794537184,0,0,0,0,0,12.84164325,0,5.601050811,0,0,17.90791586,34.80972113,0,0,0,18.44269406,0,0,0,0,17.90791586,0,43.93507625,14.38361155,0,12.84164325,0,0,0,0,0,0,0,36.35060992,0,0,0,0,0,0,0,20.42610958,14.38361155,0,0,0,0,0,0,0,0,0,54.25,0,0,258.6720386,278.5824614,537.2545,0.481470213,0.518529787,1.708486305,0.002004584,0.876462454,0.251030059,0,4,4,7,4,0
1869,cobalt//[GLO] cobalt production,[Co],[Co],0.14628452,1,0,0,0,0,0.506493506,1.506493506,0.480852481,4.403929404,0,0.333333333,1.374368542,0,0,0,0,0,0,0,0,0,-0.0025,0,58.933,58.933195,1,58.933,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68851124,0,0,0,0,0,0,0,16.77879777,0,0,0,0,0,0,16.77879777,0,0,0,0,0,0,0,0,0,0,0,16.77879777,0,0,0,0,0,0,0,0,0,0,16.77879777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,copper carbonate//[RoW] copper carbonate production,C(=O)([O-])[O-].[Cu+2],O=C([O-])[O-].[Cu+2],0.74794051,5,0,0,29.87430298,3.245112498,-0.210519481,8.83895867,3.789480519,273.8098387,3.577350269,2.026256216,2.967907992,1.732050808,0.612372436,0.612372436,0.25,0.25,0,0,0,0,-2.4495,5.396,123.554,122.9143414,5,123.554,0,3,3,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.19,39.0848609,15.00759197,0,0,0,0,0,6.15536563,0,0,0,0,0,0,17.06867815,32.07627013,0,0,0,0,0,0,0,0,6.15536563,10.21305479,6.15536563,17.06867815,0,0,0,0,0,0,4.794537184,0,0,6.15536563,17.06867815,0,0,0,0,0,0,15.00759197,0,0,0,0,0,0,0,0,0,0,22.66666667,0,0,15.99900049,83.73201065,99.73101113,0.160421521,0.839578479,0.898435091,0.052476933,0.987048598,0.59594063,0,3,0,3,0,0
11290,copper oxide//[RoW] copper oxide production,O=[Cu],O=[Cu],0.97857199,2,0,2,2,2,0.319480519,2.319480519,1.319480519,1.44956182,2,0.709759635,1.651411411,1,0.123091491,0.507519219,0,0,0,0,0,0,-0.1213,0.6865,79.545,78.92451212,2,79.545,0,1,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07,20.67942236,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77944088,19.77944088,0,0,0,0,0,0,0,0,0,0,0,19.77944088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94471891,3.834721971,0,0,0,0,0,0,0,0,0,7.8125,0,0,0,0,12.78109817,12.78109817,0,1,0.400846081,0,1,1,0,1,0,1,0,0
1943,copper sulfate//[GLO] copper sulfate production,[O-]S(=O)(=O)[O-].[Cu+2],O=S(=O)([O-])[O-].[Cu+2],0.54678189,6,0,0,90.71649287,3.609640474,0.389480519,9.632369002,2.543560416,332.435909,4.5,2.342752797,4.100901154,2,0.666666667,2,0.40824829,1.224744871,0,0,0,0,-1.3405,10.4746,159.609,158.881327,6,159.609,0,4,4,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26,45.60180282,9.105499747,8.417796984,0,0,0,0,0,10.39900058,0,0,0,0,0,17.06867815,34.59197488,0,0,0,0,0,0,0,0,10.39900058,0,17.52329673,27.46767873,0,0,0,0,0,0,0,0,0,10.39900058,17.06867815,0,0,0,0,0,0,17.52329673,0,0,0,0,0,0,0,0,0,34.08333333,0,-5.166666667,0,31.998,108.4901702,140.4881702,0.227762949,0.772237051,0.938190843,0.024133916,0.973716611,0.472339035,0,4,0,4,0,0
11291,"copper//[RoW] copper production, primary",[Cu],[Cu],2.7347923,1,0,0,0,0,0.519480519,1.519480519,0.444480519,4.219480519,0,0.301511345,1.243163121,0,0,0,0,0,0,0,0,0,-0.0025,0,63.546,62.9295975,1,63.546,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0,0,0,0,0,0,0,17.06867815,0,0,0,0,0,0,17.06867815,0,0,0,0,0,0,0,0,0,0,0,17.06867815,0,0,0,0,0,0,0,0,0,0,17.06867815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,cryolite//[RoW] cryolite production,F[Al-3](F)(F)(F)(F)F.[Na+].[Na+].[Na+],F[AlH3-3](F)(F)(F)(F)F.[Na+].[Na+].[Na+],0.030884682,10,3,-6.00E-08,71.55797738,4.14170945,3.112467532,23.16742095,4.559302379,117.3046224,6.40824829,5.267786838,11.26778684,2.449489743,0,0,0,0,0,0,0,0,-7.6507,16.587,212.964,212.9647409,10,209.94,0,0,0,0,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.1043565,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5094906,109.8157256,0,0,0,0,0,0,0,0,13.69376503,88.6718581,13.69376503,0,0,0,0,0,0,0,21.14386749,0,0,13.69376503,88.6718581,0,0,0,0,0,0,0,21.14386749,0,0,0,0,0,0,0,0,59.75,0,-11.58333333,0,289.5496058,389.6849354,679.2345413,0.426288106,0.573711894,1.798714705,0.001981394,0.904587448,0.26630033,0,0,0,0,0,0
11298,cumene//[RoW] cumene production,CC(C)C1=CC=CC=C1,CC(C)c1ccccc1,0.009504914,9,12,2.848234051,162.6530014,129.2253387,-0.78,6.341654501,2.674337261,1.562760731,6.690234444,5.964101615,5.964101615,4.304530453,3.354059275,3.354059275,2.565384141,2.565384141,1.466239158,1.466239158,0.837939098,0.837939098,2.81,40.531,120.195,120.0939004,9,108.099,0,0,0,0,0,1,48,0,1,1,0,0,1,0,0,0,0,0,0,1,0.333333333,0,0,0,56.52622946,0,0,0,0,0,44.17930974,11.48135754,0,0,0,0,0,0,0,0,0,0,0,19.76538045,0,35.89528683,0,0,0,0,0,0,0,25.32883194,30.33183534,0,0,0,0,0,0,0,0,5.917906046,0,5.563451492,0,6.066367068,38.11294267,0,0,0,0,0,0,0,0,0,0,0,17,0,0,54.04633612,168.8212778,222.8676139,0.242504217,0.757495783,1.435861806,0.014015673,0.970150352,0.448912235,0,0,0,0,0,0
11299,cyanoacetic acid//[RoW] cyanoacetic acid production,C(C#N)C(=O)O,N#CCC(=O)O,0.0254572,6,3,3.127579952,91.45654517,14.83446686,-1.04,4.96,2.212525253,2.96,4.991563832,3.009782263,3.009782263,2.77005561,1.358444522,1.358444522,0.728629122,0.728629122,0.230282667,0.230282667,0.0676302,0.0676302,-0.01532,17.8658,85.062,85.01637834,6,82.038,1,3,2,1,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,61.09,34.81747079,5.106527395,4.794537184,0,5.261891555,0,0,0,0,6.069221313,6.420821623,0,0,0,5.969305288,9.901064579,5.261891555,0,0,6.420821623,0,0,0,6.069221313,5.969305288,0,11.07583268,4.794537184,11.33111287,6.420821623,0,0,0,0,0,0,0,12.39012691,0,0,0,6.069221313,0,0,0,10.36841895,4.794537184,0,0,0,0,0,0,0,0,0,24.66666667,0,0,23.39976354,118.4978449,141.8976084,0.164905975,0.835094025,1.315164283,0.035688139,0.986309292,0.586864016,0,2,1,3,1,0
11300,cyanogen chloride//[RoW] cyanogen chloride production,C(#N)Cl,N#CCl,0.020852129,3,0,2.475534206,26.26466251,2.754887502,-0.22,2.78,1.78,1.78,2.707106781,1.325178069,2.081107015,1.414213562,0.412589034,0.790553507,0.084515425,0.253546276,0,0,0,0,0.70628,11.466,61.471,60.97192668,3,61.471,0,1,1,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79,23.43509694,0,0,0,5.261891555,0,0,0,11.60093989,0,0,5.528403135,0,0,0,0,5.261891555,0,0,0,0,0,0,5.528403135,11.60093989,0,0,0,10.79029469,0,0,0,0,0,0,0,11.60093989,0,0,0,0,5.528403135,0,0,11.60093989,5.261891555,0,0,0,0,0,0,0,0,0,0,8.307098765,4.304012346,0,3.45E-14,41.97607831,41.97607831,8.23E-16,1,0.826353349,0,1,1,0,1,0,1,0,0
1956,cyanuric chloride//[GLO] cyanuric chloride production,C1(=NC(=NC(=N1)Cl)Cl)Cl,Clc1nc(Cl)nc(Cl)n1,0.023548032,9,0,3.16567031,175.0651777,85.75693819,-0.12,6.992612613,2.642835992,1.93040302,6.853371151,3.975534206,6.243321044,4.18154055,1.908587496,3.042480915,1.142502749,2.156687855,0.553546276,1.060638829,0.303387124,0.913491746,1.8318,34.857,184.413,182.91578,9,184.413,0,3,3,0,6,0,48,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,38.67,66.00014574,0,0,0,14.95193556,0,0,34.80281967,0,0,0,0,15.85075896,0,0,0,0,14.95193556,0,0,0,15.85075896,0,0,34.80281967,0,14.95193556,0,0,0,0,15.85075896,0,0,0,0,34.80281967,0,15.85075896,0,0,0,0,0,14.95193556,34.80281967,0,0,0,0,0,0,0,0,0,0,10.37592593,15.95740741,0,251.7424294,251.7495861,503.4920156,0.499992893,0.500007107,1.652344227,0.001986185,0.866029507,0.25,0,3,0,3,0,0
11302,cyclohexane//[RoW] cyclohexane production,C1CCCCC1,C1CCCCC1,0.011835955,6,12,2,15.509775,34.39946188,0,4.166666667,2.222222222,1,4.242640687,4.242640687,4.242640687,3,3,3,2.121320344,2.121320344,1.5,1.5,1.060660172,1.060660172,2.3406,27.702,84.162,84.09390038,6,72.066,0,0,0,0,0,0,36,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,39.55813045,0,0,0,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,0,38.52492974,0,0,0,0,0,0,0,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,36.03089075,36.033,72.06389075,0.499985365,0.500014635,0.999985366,0.013877388,0.866033853,0.250000001,0,0,0,0,0,0
11303,cyclohexanol//[RoW] cyclohexanol production,C1CCC(CC1)O,OC1CCCCC1,0.013114712,7,12,2.12291795,46.14170945,47.19725257,-0.04,5.103678161,2.31410722,1.475062751,5.112884175,4.560097771,4.560097771,3.39384685,3.074695471,3.074695471,2.291833947,2.291833947,1.574695471,1.574695471,1.081038718,1.081038718,1.3114,29.0918,100.161,100.088815,7,88.065,1,1,1,1,1,0,42,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,20.23,44.3523642,5.106527395,0,0,0,0,19.26246487,12.84164325,0,6.103966388,0,0,0,0,0,5.106527395,0,0,0,38.2080745,0,0,0,0,0,0,11.21049378,0,0,32.10410811,0,0,0,0,0,0,0,0,6.103966388,0,12.84164325,19.26246487,0,0,0,5.106527395,0,0,0,0,0,0,0,0,0,0,14.83333333,0,0,36.03089075,88.40267784,124.4335686,0.28955925,0.71044075,1.188685892,0.019717546,0.957160092,0.382855928,0,1,1,1,1,0
11304,cyclohexanone//[RoW] cyclohexanone production,C1CCC(=O)CC1,O=C1CCCCC1,0.020893817,7,10,2.249544095,68.24920506,47.19725257,-0.33,4.819925037,2.101967961,1.29814875,5.112884175,4.443782196,4.443782196,3.39384685,2.911230926,2.911230926,2.099335306,2.099335306,1.411230926,1.411230926,0.946114263,0.946114263,1.5196,28.092,98.145,98.07316494,7,88.065,0,1,1,0,1,0,40,0,0,1,1,1,0,0,0,1,0,1,0,1,0.833333333,0,0,17.07,43.71965255,0,4.794537184,0,0,0,6.420821623,12.84164325,12.84164325,0,5.783244946,0,0,0,0,4.794537184,0,0,0,32.10410811,0,0,0,0,5.783244946,0,5.783244946,4.794537184,0,32.10410811,0,0,0,0,0,0,0,0,0,5.783244946,25.68328649,6.420821623,0,0,0,0,4.794537184,0,0,0,0,0,0,0,0,0,16.16666667,0,0,36.03089075,88.40267849,124.4335692,0.289559248,0.710440752,1.188685895,0.019717546,0.957160092,0.38285593,0,1,0,1,0,0
11305,decabromodiphenyl ether//[RoW] decabromodiphenyl ether production,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0.062252391,23,0,2.712767403,690.9545331,89046.33324,3.04,22.33038724,9.026411191,4.387755544,17.63531001,10.18789302,26.04785841,10.58999927,5.298070656,13.22805335,3.900132728,11.83011542,2.543177109,14.58422026,1.450802302,7.795064066,11.1039,129.958,959.171,949.1782856,23,959.171,0,1,1,0,11,2,124,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,9.23,216.2775186,4.736862954,0,0,0,0,0,159.299439,8.945439032,35.78175613,0,11.49902367,0,0,0,4.736862954,0,0,0,0,0,44.72719516,0,11.49902367,159.299439,4.736862954,0,0,0,0,44.72719516,0,0,0,0,11.49902367,159.299439,0,0,11.49902367,44.72719516,0,0,0,159.299439,4.736862954,0,0,0,0,0,0,0,0,0,8.18861447,7.425411943,0,0,2026.869527,6371.508752,8398.378278,0.241340585,0.758659415,2.959032235,0.000374301,0.970440478,0.450714079,0,1,0,1,0,0
11322,dichloromethane//[RoW] dichloromethane production,C(Cl)Cl,ClCCl,0.007956826,3,2,1.632993162,2.754887502,2.754887502,0.58,3.58,2.58,2.58,2.707106781,1.463035727,2.974893619,1.414213562,0.534522484,1.603567451,0.101015254,0.90913729,0,0,0,0,1.4215,16.573,84.933,83.95335542,3,82.917,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.34578348,0,0,0,0,23.20187978,0,0,0,5.339185267,0,0,0,0,0,0,0,0,0,0,5.339185267,0,0,0,23.20187978,0,5.339185267,0,0,0,0,0,0,0,0,0,23.20187978,0,5.339185267,0,0,0,0,0,0,23.20187978,0,0,0,0,0,0,0,0,0,0,0.194444444,9.527777778,0,2.56778455,53.17638705,55.7441716,0.046063731,0.953936269,0.819932201,0.371501678,0.998938503,0.868174408,0,0,0,0,0,0
